MSOA21CD,MSOA21NM,retail_units_2019,total_rateable_value_2019,median_rateable_value_2019,total_floor_area_2019,median_floor_area_2019,vacancy_proxy_2019,retail_units,total_rateable_value,median_rateable_value,total_floor_area,median_floor_area,vacancy_proxy,retail_units_pct_change_2019,total_rateable_value_pct_change_2019,median_rateable_value_pct_change_2019,total_floor_area_pct_change_2019,median_floor_area_pct_change_2019,vacancy_proxy_change_2019
E02000585,Kensington and Chelsea 009,38,1406700.0,20500.0,4943.84,71.25,0.0,37.0,1308850.0,21416.666666666668,4548.320000000001,71.3,0.05296167247386754,-0.02631578947368421,-0.06955996303405133,0.044715447154471545,-0.08000258908055274,0.0007017543859649389,0.05296167247386754
E02000586,Kensington and Chelsea 010,170,19347050.0,38250.0,58606.82,95.02,0.0470588235294117,180.33333333333334,16717218.333333334,33083.333333333336,57116.89666666667,86.48333333333335,0.09424895413025718,0.0607843137254902,-0.1359293363415439,-0.13507625272331156,-0.025422354144676928,-0.08984073528379981,0.04719013060084546
E02000587,Kensington and Chelsea 011,185,18403800.0,47000.0,37544.46,125.4,0.0432432432432432,174.0,12710350.0,41458.333333333336,33405.5,122.02666666666669,0.10881064135760227,-0.05945945945945946,-0.309362740303633,-0.1179078014184397,-0.11024156426807045,-0.026900584795321647,0.06556739811435908
E02000589,Kensington and Chelsea 013,123,9534850.0,31000.0,21021.76,92.2,0.008130081300813,131.0,7769066.666666667,25166.666666666668,28632.033333333336,88.64999999999999,0.11722099500005934,0.06504065040650407,-0.18519256551842278,-0.18817204301075266,0.3620188477717059,-0.03850325379609552,0.10909091369924634
E02000590,Kensington and Chelsea 014,310,33659850.0,64500.0,50756.42,103.94,0.064516129032258,311.6666666666667,26775216.666666668,58500.0,50466.84666666667,102.34333333333332,0.12439680622230707,0.005376344086021504,-0.2045354727764186,-0.09302325581395349,-0.005705156772942838,-0.015361426463985606,0.059880677190049074
E02000591,Kensington and Chelsea 015,64,5681550.0,41250.0,20957.69,86.12,0.03125,64.0,2722983.3333333335,32541.666666666668,11793.400000000001,86.91000000000001,0.09413693385467577,0.0,-0.5207323118984549,-0.2111111111111111,-0.4372757684649405,0.009173246632605684,0.06288693385467577
E02000592,Kensington and Chelsea 016,191,17018450.0,65000.0,35473.35,117.1,0.0471204188481675,189.66666666666666,14967266.666666666,56916.666666666664,37492.83,115.5,0.09687973177590303,-0.006980802792321115,-0.12052703585422486,-0.12435897435897436,0.05692949777790943,-0.013663535439794998,0.049759312927735534
E02000593,Kensington and Chelsea 017,92,4446150.0,39750.0,10616.93,108.5,0.0326086956521739,93.0,3693866.6666666665,34416.666666666664,10632.603333333333,102.03000000000002,0.11106630824372758,0.010869565217391304,-0.1691988199528431,-0.13417190775681342,0.0014762585166646924,-0.05963133640552994,0.07845761259155368
E02000595,Kensington and Chelsea 019,236,21164100.0,62000.0,45068.64,107.52,0.059322033898305,231.66666666666666,18263883.333333332,56416.666666666664,41829.72,107.995,0.08838254992811585,-0.018361581920903952,-0.13703472704564176,-0.0900537634408602,-0.07186637981532165,0.004417782738095274,0.029060516029810857
E02000596,Kensington and Chelsea 020,146,8243750.0,45000.0,17201.82,93.0,0.0273972602739726,147.0,8091716.666666667,43958.333333333336,17471.3,92.81333333333333,0.11991059851798101,0.00684931506849315,-0.0184422542330048,-0.02314814814814815,0.015665784201904263,-0.002007168458781421,0.09251333824400841
E02000597,Kensington and Chelsea 021,109,3796700.0,26125.0,15943.4,85.64,0.036697247706422,128.66666666666666,4240800.0,25250.0,18671.036666666667,96.54,0.1021563551676361,0.18042813455657494,0.11697000026338662,-0.03349282296650718,0.17108249599625336,0.12727697337692667,0.0654591074612141
E02000598,Kingston upon Thames 001,10,107800.0,10000.0,515.38,54.39,0.0,10.333333333333334,133666.66666666666,10833.333333333334,753.7533333333334,55.05833333333334,0.0,0.03333333333333333,0.23995052566481137,0.08333333333333333,0.46251956485182455,0.012287798002083732,0.0
E02000599,Kingston upon Thames 002,13,269500.0,12250.0,2620.89,88.28,0.0769230769230769,14.0,307950.0,13000.0,3270.89,91.12,0.0,0.07692307692307693,0.14267161410018553,0.06122448979591837,0.24800735627973705,0.032170367014046256,-0.0769230769230769
E02000600,Kingston upon Thames 003,76,1328750.0,10250.0,6016.81,71.1,0.1578947368421052,67.66666666666667,1103550.0,12000.0,5470.663333333333,68.71666666666665,0.08835021581732104,-0.10964912280701755,-0.16948259642521166,0.17073170731707318,-0.09077013677790509,-0.033520862634786715,-0.06954452102478417
E02000601,Kingston upon Thames 004,107,3226735.0,11500.0,15893.32,80.65,0.102803738317757,108.66666666666667,3348541.6666666665,12333.333333333334,20782.243333333332,76.33333333333333,0.06860231271995973,0.015576323987538943,0.03774920055928568,0.07246376811594203,0.3076086892690346,-0.053523455259351226,-0.03420142559779728
E02000602,Kingston upon Thames 005,117,4144575.0,14000.0,21417.39,66.14,0.1111111111111111,112.66666666666667,3731366.6666666665,13133.333333333334,20738.43,61.916666666666664,0.0733374701348259,-0.03703703703703704,-0.099698601987739,-0.06190476190476191,-0.0317013417601304,-0.06385445015623425,-0.0377736409762852
E02000603,Kingston upon Thames 006,69,2549900.0,10375.0,18214.61,77.4,0.1159420289855072,65.66666666666667,1751350.0,12666.666666666666,15400.626666666665,78.3,0.08948298718515242,-0.04830917874396135,-0.3131691438879956,0.22088353413654618,-0.15449045207848722,0.011627906976744075,-0.02645904180035477
E02000604,Kingston upon Thames 007,213,6823350.0,18000.0,40053.6,82.9,0.1126760563380281,202.66666666666666,6028126.666666667,19750.0,37408.67333333333,84.14166666666667,0.062399049989492965,-0.048513302034428794,-0.11654441488906964,0.09722222222222222,-0.06603468019520509,0.01497788500201043,-0.05027700634853514
E02000605,Kingston upon Thames 008,105,1336875.0,4150.0,11002.07,44.2,0.1619047619047619,99.33333333333333,1392578.3333333333,4516.666666666667,9884.693333333335,42.449999999999996,0.06988949046440027,-0.053968253968253964,0.04166682250272713,0.08835341365461848,-0.10156058511413456,-0.039592760180995584,-0.09201527144036165
E02000606,Kingston upon Thames 009,613,64698202.0,48000.0,252721.93,116.81,0.1076672104404567,601.6666666666666,47770289.0,40250.0,244578.33333333334,114.62,0.08523603872488673,-0.01848830886351278,-0.26164425713097866,-0.16145833333333334,-0.03222354572342285,-0.018748394829209848,-0.022431171715569964
E02000607,Kingston upon Thames 010,40,442050.0,6450.0,2513.94,48.7,0.05,40.0,525150.0,8400.0,2813.14,48.73333333333333,0.058608058608058566,0.0,0.18798778418730913,0.3023255813953488,0.11901636475015313,0.0006844626967829863,0.008608058608058565
E02000608,Kingston upon Thames 011,236,7645580.0,18250.0,37852.23,77.18,0.0635593220338983,230.66666666666666,7827736.666666667,20083.333333333332,36520.24,77.13,0.057837737261127564,-0.022598870056497175,0.023825094586240242,0.1004566210045662,-0.03518920813912424,-0.0006478362270019612,-0.0057215847727707355
E02000609,Kingston upon Thames 012,24,625950.0,9000.0,1744.53,64.12,0.1666666666666666,22.333333333333332,484233.3333333333,10500.0,2092.5133333333333,73.50333333333333,0.058412698412698395,-0.06944444444444445,-0.22640253481374975,0.16666666666666666,0.19947110874180055,0.14634019546683288,-0.1082539682539682
E02000610,Kingston upon Thames 013,88,1093925.0,9700.0,7368.860000000001,54.55,0.1136363636363636,87.66666666666667,1199408.3333333333,10450.0,8419.210000000001,55.4,0.0599747700498639,-0.0037878787878787893,0.09642647652566066,0.07731958762886598,0.1425390087476217,0.01558203483043087,-0.05366159358649971
E02000611,Kingston upon Thames 014,23,231550.0,8200.0,1824.29,59.22,0.0,24.0,357200.0,11683.333333333334,2227.3333333333335,61.419999999999995,0.0,0.043478260869565216,0.5426473763765925,0.4247967479674797,0.22093161357751967,0.037149611617696775,0.0
E02000612,Kingston upon Thames 015,27,318950.0,9300.0,2502.34,74.83,0.1111111111111111,26.333333333333332,351816.6666666667,10416.666666666666,2445.6333333333337,72.77333333333333,0.024691358024691332,-0.024691358024691357,0.10304645451220147,0.12007168458781363,-0.022661455544277207,-0.0274845204686177,-0.08641975308641976
E02000613,Kingston upon Thames 016,80,947140.0,8250.0,8423.460000000001,60.58,0.1,84.66666666666667,1027896.6666666666,10041.666666666666,9045.24,57.550000000000004,0.0510388437217705,0.05833333333333333,0.08526370617508146,0.21717171717171715,0.07381527305881425,-0.050016507098052145,-0.0489611562782295
E02000614,Kingston upon Thames 017,176,3761125.0,12500.0,34700.54,88.52,0.1420454545454545,181.66666666666666,3797551.6666666665,14458.333333333334,42726.10333333333,89.425,0.08648685905524056,0.032196969696969696,0.009685045476198388,0.15666666666666668,0.23128064673729373,0.01022367826479893,-0.055558595490213934
E02000615,Kingston upon Thames 018,96,1869875.0,14250.0,10245.03,76.49,0.0520833333333333,101.66666666666667,1821808.3333333333,14083.333333333334,10424.096666666666,74.16833333333334,0.0300609888238754,0.05902777777777778,-0.02570581812509749,-0.011695906432748537,0.017478393588565937,-0.030352551531790544,-0.022022344509457902
E02000616,Kingston upon Thames 019,6,135550.0,12125.0,436.94,53.9,0.1666666666666666,7.0,148116.66666666666,12166.666666666666,552.98,68.57,0.09523809523809519,0.16666666666666666,0.09270871757039223,0.003436426116838485,0.26557422071680326,0.27217068645640063,-0.07142857142857141
E02000617,Kingston upon Thames 020,27,1434800.0,9750.0,15570.53,65.535,0.037037037037037,28.0,1375216.6666666667,9750.0,15609.536666666667,62.04666666666666,0.04647435897435894,0.037037037037037035,-0.04152727441687575,0.0,0.0025051598543316647,-0.05322855471630933,0.009437321937321934
E02000619,Lambeth 002,78,1326725.0,7900.0,7539.78,61.72,0.0384615384615384,82.33333333333333,1614408.3333333333,9850.0,7928.783333333333,62.535,0.032683113406004966,0.05555555555555555,0.21683719936937443,0.24683544303797467,0.05159345940244062,0.013204795852235905,-0.005778425055533435
E02000620,Lambeth 003,163,4460400.0,15250.0,23812.31,86.18,0.0368098159509202,174.0,5468716.666666667,17666.666666666668,26856.61,90.61166666666666,0.02689663398893923,0.06748466257668712,0.226059695692464,0.15846994535519124,0.1278456395032653,0.05142337742709047,-0.009913181961980967
E02000622,Lambeth 005,119,2032100.0,13250.0,10760.79,71.47,0.042016806722689,123.33333333333333,2081608.3333333333,14250.0,10701.646666666667,68.95,0.021471519094357735,0.036414565826330535,0.02436313829699982,0.07547169811320754,-0.005496188786634997,-0.035259549461312385,-0.02054528762833127
E02000623,Lambeth 006,36,639400.0,9900.0,9678.17,52.5,0.0,35.0,591216.6666666666,11466.666666666666,9679.72,52.43333333333334,0.028571428571428536,-0.027777777777777776,-0.07535710561985194,0.15824915824915825,0.0001601542440357919,-0.0012698412698412865,0.028571428571428536
E02000624,Lambeth 007,59,922100.0,11250.0,5573.31,69.16,0.0169491525423728,57.333333333333336,1038950.0,12916.666666666666,5541.136666666666,69.36,0.023558162267839633,-0.02824858757062147,0.12672161370784082,0.14814814814814814,-0.005772751440945051,0.002891844997108265,0.0066090097254668315
E02000625,Lambeth 008,124,2477900.0,11750.0,17578.4,68.0,0.0725806451612903,120.33333333333333,2689716.6666666665,12916.666666666666,17259.546666666665,66.63666666666667,0.029051886270605103,-0.02956989247311828,0.08548233046800381,0.09929078014184396,-0.01813892807839941,-0.020049019607843156,-0.04352875889068519
E02000626,Lambeth 009,85,808700.0,9100.0,8444.51,98.665,0.0352941176470588,84.66666666666667,995066.6666666666,12700.0,8440.173333333332,98.58333333333333,0.0118136018767271,-0.00392156862745098,0.23045216602778126,0.3956043956043956,-0.0005135486448198112,-0.0008277166844034683,-0.023480515770331705
E02000627,Lambeth 010,82,1547225.0,11250.0,6596.78,67.6,0.024390243902439,80.66666666666667,1506941.6666666667,11916.666666666666,6556.743333333333,67.66666666666667,0.01629894653150463,-0.016260162601626018,-0.026035859899712927,0.05925925925925926,-0.0060691226123451986,0.0009861932938856858,-0.008091297370934369
E02000628,Lambeth 011,492,12753590.0,12500.0,47217.4,48.75,0.0467479674796747,588.0,14312026.666666666,12333.333333333334,48145.22333333333,36.39666666666667,0.023711552914191834,0.19512195121951223,0.12219592025983794,-0.013333333333333336,0.019650030144254687,-0.2534017094017094,-0.023036414565482864
E02000629,Lambeth 012,138,5259450.0,23000.0,29825.43,81.06,0.0579710144927536,136.66666666666666,4678816.666666667,25166.666666666668,18224.079999999998,80.065,0.017006690694194766,-0.009661835748792272,-0.11039810880098362,0.09420289855072463,-0.38897511284833114,-0.012274858129780464,-0.040964323798558834
E02000630,Lambeth 013,114,3679950.0,21125.0,12144.96,75.57,0.043859649122807,114.33333333333333,3716400.0,21791.666666666668,11885.673333333334,69.04833333333333,0.049718890554722596,0.0029239766081871343,0.009905025883503851,0.03155818540433925,-0.021349322407539065,-0.08629967800273464,0.005859241431915599
E02000631,Lambeth 014,69,1073200.0,12000.0,6718.92,77.7,0.1159420289855072,72.66666666666667,1165800.0,12166.666666666666,6675.613333333334,72.66666666666667,0.049789967877440035,0.053140096618357495,0.08628401043607901,0.01388888888888889,-0.006445480325211,-0.06477906477906488,-0.06615206110806716
E02000632,Lambeth 015,113,3270250.0,11500.0,21286.54,67.24,0.079646017699115,113.33333333333333,2519950.0,11958.333333333334,12317.583333333334,63.65333333333333,0.0641414141414141,0.0029498525073746312,-0.22943200061157407,0.03985507246376812,-0.42134403555799427,-0.05334126511996823,-0.0155046035577009
E02000633,Lambeth 016,143,7273115.0,14000.0,33204.77,63.47,0.0419580419580419,141.66666666666666,7283188.333333333,16000.0,32116.763333333336,63.423333333333325,0.03446608981485957,-0.009324009324009326,0.0013850094950146302,0.14285714285714285,-0.03276657741242187,-0.0007352555012867002,-0.00749195214318233
E02000634,Lambeth 017,115,5527380.0,24500.0,16377.14,70.75999999999999,0.0347826086956521,114.66666666666667,5199543.333333333,24750.0,16408.626666666667,71.49333333333333,0.014330340955727933,-0.002898550724637681,-0.0593114037150814,0.01020408163265306,0.0019225986140845224,0.010363670623704623,-0.020452267739924163
E02000635,Lambeth 018,144,2147575.0,7900.0,10951.2,65.79,0.0347222222222222,147.0,2420183.3333333335,10233.333333333334,11861.153333333334,67.3,0.010416666666666666,0.020833333333333332,0.1269377476145575,0.29535864978902954,0.08309165510020207,0.02295181638546878,-0.024305555555555535
E02000636,Lambeth 019,56,2876000.0,25375.0,8604.44,94.185,0.0178571428571428,57.333333333333336,3002150.0,27208.333333333332,8940.936666666666,93.73166666666667,0.029038112522686,0.023809523809523808,0.04386300417246175,0.07224958949096881,0.039107329084364116,-0.0048132222045266,0.011180969665543198
E02000637,Lambeth 020,81,1228950.0,6800.0,8133.44,70.35,0.0,82.0,1443533.3333333333,9266.666666666666,8240.666666666666,70.82666666666667,0.0,0.012345679012345678,0.1746070493781955,0.3627450980392157,0.013183433659886551,0.006775645581615764,0.0
E02000638,Lambeth 021,91,1043700.0,9150.0,7567.42,60.97,0.0439560439560439,90.33333333333333,1213283.3333333333,10575.0,7470.986666666667,60.57,0.018171495012279066,-0.007326007326007327,0.16248283350899043,0.15573770491803277,-0.012743224683357526,-0.006560603575528925,-0.025784548943764835
E02000639,Lambeth 022,19,417700.0,6650.0,1623.14,52.1,0.1578947368421052,9.0,300866.6666666667,32333.333333333332,766.0733333333334,41.8,0.051282051282051266,-0.5263157894736842,-0.2797063283058016,3.862155388471178,-0.5280300323241782,-0.19769673704414595,-0.10661268556005393
E02000640,Lambeth 023,22,354600.0,11000.0,2298.04,63.400000000000006,0.0,24.0,411933.3333333333,11166.666666666666,2537.08,63.400000000000006,0.0,0.0909090909090909,0.16168452716676066,0.015151515151515152,0.10401907712659482,0.0,0.0
E02000641,Lambeth 024,7,52600.0,5200.0,573.66,41.9,0.0,7.666666666666667,113233.33333333333,8366.666666666666,722.8866666666667,57.35333333333333,0.0,0.09523809523809523,1.152724968314322,0.6089743589743589,0.26013085567525485,0.3688146380270485,0.0
E02000642,Lambeth 025,102,1261750.0,8800.0,8265.03,64.5,0.0294117647058823,104.66666666666667,1605050.0,10650.0,8585.106666666667,66.69333333333333,0.0188295615275813,0.026143790849673203,0.27208242520309095,0.2102272727272727,0.038726618858814295,0.034005167958656324,-0.010582203178301003
E02000643,Lambeth 026,95,1480850.0,13000.0,10801.95,86.65,0.0105263157894736,97.66666666666667,1878583.3333333333,15500.0,11425.693333333335,86.70166666666667,0.030719566802040965,0.028070175438596492,0.26858448413636316,0.1923076923076923,0.0577435864203531,0.000596268513175615,0.020193251012567363
E02000644,Lambeth 027,62,1333375.0,11625.0,10244.43,77.1,0.0,62.666666666666664,1513175.0,13291.666666666666,10764.65,77.28333333333333,0.0,0.01075268817204301,0.13484578606918532,0.14336917562724014,0.05078076574294518,0.002377864245568575,0.0
E02000645,Lambeth 028,201,2562800.0,9150.0,17905.03,59.3,0.044776119402985,205.0,2729713.3333333335,9908.333333333334,18059.693333333333,58.5,0.03093951328347247,0.019900497512437814,0.06512928567712399,0.08287795992714025,0.00863798236212583,-0.0134907251264755,-0.013836606119512535
E02000646,Lambeth 029,209,6136000.0,19500.0,34236.69,95.75,0.0430622009569378,218.33333333333334,6321516.666666667,20666.666666666668,34754.723333333335,95.44666666666667,0.0244505901621045,0.044657097288676235,0.030234137331594958,0.05982905982905983,0.015130940909688783,-0.0031679721496953757,-0.0186116107948333
E02000647,Lambeth 030,6,45100.0,7900.0,332.18,48.150000000000006,0.0,5.333333333333333,41333.333333333336,8833.333333333334,266.12666666666667,41.11666666666667,0.0,-0.1111111111111111,-0.0835181079083518,0.11814345991561181,-0.19884801412888597,-0.14607130494980966,0.0
E02000648,Lambeth 031,25,281250.0,8500.0,1871.03,67.17,0.0,23.666666666666668,267233.3333333333,8966.666666666666,1765.1833333333332,65.41333333333334,0.0,-0.05333333333333334,-0.049837037037037034,0.054901960784313725,-0.05657133593083314,-0.02615254826063224,0.0
E02000649,Lambeth 032,214,4634100.0,9750.0,55227.5,77.14500000000001,0.0327102803738317,212.0,5054716.666666667,11150.0,38297.48333333333,74.345,0.017287711617722534,-0.009345794392523364,0.09076555677837479,0.1435897435897436,-0.3065504805878714,-0.03629528809384939,-0.015422568756109168
E02000650,Lambeth 033,85,1522475.0,12625.0,8067.82,71.225,0.0117647058823529,89.0,1666816.6666666667,13333.333333333334,8047.166666666667,70.29,0.0187700979835811,0.047058823529411764,0.09480724916117944,0.0561056105610561,-0.002559964567049469,-0.013127413127413027,0.007005392101228201
E02000651,Lambeth 034,100,2974500.0,9800.0,15552.56,60.91,0.03,97.33333333333333,3021750.0,10333.333333333334,20464.156666666666,61.76333333333333,0.020349418867661867,-0.026666666666666672,0.01588502269288956,0.05442176870748299,0.31580631527328407,0.014009741148142081,-0.009650581132338132
E02000652,Lambeth 035,35,903800.0,7600.0,5087.55,58.7,0.0,35.0,921833.3333333334,9366.666666666666,4984.030000000001,58.70000000000001,0.0,0.0,0.01995279191561555,0.23245614035087717,-0.020347711570402164,0.0,0.0
E02000653,Lewisham 001,23,828250.0,8700.0,10446.26,133.375,0.1739130434782608,28.333333333333332,1094623.3333333333,15166.666666666666,7616.286666666667,124.53166666666668,0.05694942254082036,0.2318840579710145,0.32160981990139853,0.7432950191570882,-0.2709078017714793,-0.06630427991252734,-0.11696362093744044
E02000654,Lewisham 002,132,1500400.0,10875.0,12555.07,89.1,0.0833333333333333,129.0,1559440.0,11416.666666666666,12077.746666666666,85.39999999999999,0.022163264510342933,-0.022727272727272724,0.039349506798187155,0.04980842911877394,-0.038018372922917446,-0.04152637485970812,-0.061170068822990364
E02000655,Lewisham 003,74,1637450.0,11750.0,11448.67,74.89,0.027027027027027,79.66666666666667,3086466.6666666665,12000.0,17317.266666666666,82.56,0.03300229182582117,0.07657657657657659,0.884922694840555,0.02127659574468085,0.512600735864224,0.10241687808786222,0.005975264798794166
E02000657,Lewisham 005,163,2355975.0,9900.0,11834.42,59.38,0.0736196319018405,158.66666666666666,2070888.3333333333,9550.0,11429.446666666665,60.78666666666667,0.0344939065010384,-0.026584867075664625,-0.12100581146517542,-0.03535353535353535,-0.03421995613923905,0.02368923318738066,-0.03912572540080209
E02000658,Lewisham 006,64,746235.0,10250.0,4288.1,61.985,0.03125,65.66666666666667,675998.3333333334,9600.0,4232.673333333333,59.28,0.024666517624264032,0.026041666666666668,-0.09412137820749049,-0.06341463414634146,-0.012925693586125997,-0.043639590223441126,-0.006583482375735967
E02000659,Lewisham 007,30,1100800.0,11750.0,7201.27,69.1,0.0666666666666666,31.0,1198800.0,14250.0,6236.073333333334,73.11833333333334,0.07474747474747469,0.03333333333333333,0.08902616279069768,0.2127659574468085,-0.13403145093388621,0.05815243608297164,0.0080808080808081
E02000660,Lewisham 008,53,771500.0,11750.0,5059.64,67.27,0.0188679245283018,50.333333333333336,742675.0,12416.666666666666,4639.856666666667,68.46666666666667,0.025880303595869066,-0.05031446540880504,-0.037362281270252755,0.05673758865248227,-0.0829670358628941,0.01778900946434774,0.007012379067567266
E02000661,Lewisham 009,174,4893500.0,21250.0,16038.62,76.1,0.0229885057471264,182.0,4698943.333333333,21000.0,16170.626666666669,73.92999999999999,0.03817924214815973,0.04597701149425287,-0.039758182623207655,-0.011764705882352941,0.008230550176178885,-0.02851511169513794,0.015190736401033333
E02000662,Lewisham 010,24,319350.0,9300.0,2599.02,66.345,0.0833333333333333,23.666666666666668,319150.0,9166.666666666666,2292.4633333333336,58.553333333333335,0.04231884057971014,-0.013888888888888888,-0.0006262721152340694,-0.014336917562724016,-0.11795086866075155,-0.11744165599015248,-0.04101449275362317
E02000663,Lewisham 011,63,1804600.0,6200.0,9965.56,57.65,0.0317460317460317,63.0,1339066.6666666667,7850.0,8771.726666666667,53.96833333333334,0.036396511806347835,0.0,-0.25797037201226497,0.2661290322580645,-0.11979591044891942,-0.0638623879734026,0.00465048006031613
E02000665,Lewisham 013,119,3301350.0,9600.0,19085.67,81.63499999999999,0.0336134453781512,117.33333333333333,2875790.0,8650.0,23818.48,83.53000000000002,0.022485163066733604,-0.014005602240896359,-0.1289048419585927,-0.09895833333333333,0.24797714725236275,0.02321308262387475,-0.011128282311417596
E02000666,Lewisham 014,65,848050.0,10500.0,5392.16,65.97999999999999,0.0615384615384615,64.66666666666667,926033.3333333334,11416.666666666666,5527.54,66.61166666666666,0.020520220520220466,-0.005128205128205128,0.09195605605015428,0.08730158730158728,0.025106821756031,0.009573608164090253,-0.04101824101824103
E02000667,Lewisham 015,80,933800.0,10000.0,5226.84,55.93,0.025,83.66666666666667,906416.6666666666,9766.666666666666,5391.8533333333335,55.839999999999996,0.008230452674897101,0.04583333333333334,-0.02932462340258442,-0.023333333333333334,0.03157038159448788,-0.0016091543000178981,-0.016769547325102902
E02000668,Lewisham 016,75,824625.0,8450.0,5461.04,55.94,0.0266666666666666,72.0,843741.6666666666,9666.666666666666,5497.34,56.20000000000001,0.018295739348370865,-0.04,0.023182254560153603,0.14398422090729782,0.006647085536820859,0.004647836968180285,-0.008370927318295732
E02000669,Lewisham 017,131,1272950.0,7800.0,10972.69,62.4,0.0763358778625954,127.33333333333333,1246096.6666666667,8050.0,10424.266666666666,62.66833333333333,0.03025336757140477,-0.027989821882951654,-0.021095355931759558,0.032051282051282055,-0.049980755250839504,0.004300213675213673,-0.04608251029119063
E02000670,Lewisham 018,66,1355675.0,7900.0,10292.12,63.45,0.0,63.0,647675.0,7516.666666666667,7946.173333333333,58.11000000000001,0.0,-0.04545454545454545,-0.5222490641193501,-0.04852320675105485,-0.22793619455143035,-0.08416075650118204,0.0
E02000671,Lewisham 019,136,1442265.0,7900.0,10582.6,53.915000000000006,0.0735294117647058,132.66666666666666,1530885.0,8750.0,10471.64,53.81333333333333,0.019370550071570635,-0.024509803921568627,0.06144501877255567,0.10759493670886074,-0.01048513597792606,-0.0018856842560821905,-0.05415886169313516
E02000672,Lewisham 020,227,5454800.0,14625.0,40833.04,90.00999999999999,0.026431718061674,240.66666666666666,5717200.0,13958.333333333334,44974.07,91.76166666666666,0.024633579927697533,0.06020558002936858,0.04810442179364963,-0.045584045584045586,0.10141370811480112,0.019460800651779523,-0.0017981381339764665
E02000673,Lewisham 021,108,2427250.0,11000.0,13242.58,63.0,0.074074074074074,106.66666666666667,2365816.6666666665,11625.0,12718.519999999999,63.79,0.0491692241692241,-0.012345679012345678,-0.025309849967384213,0.056818181818181816,-0.03957385947451323,0.012539682539682526,-0.0249048499048499
E02000674,Lewisham 022,35,332300.0,8750.0,3182.89,77.465,0.0571428571428571,35.666666666666664,338916.6666666667,9466.666666666666,3420.806666666667,77.49166666666666,0.0,0.019047619047619046,0.01991172635169024,0.08190476190476191,0.0747486299139043,0.00034424148540194093,-0.0571428571428571
E02000675,Lewisham 023,41,518900.0,8500.0,4239.6,74.8,0.073170731707317,39.0,537133.3333333334,9333.333333333334,3805.6066666666666,75.46666666666665,0.016260162601626,-0.048780487804878044,0.03513843386651249,0.09803921568627451,-0.10236657546309404,0.008912655971479501,-0.056910569105691
E02000676,Lewisham 024,43,429800.0,6700.0,3914.66,55.400000000000006,0.0465116279069767,38.0,298233.3333333333,7116.666666666667,2858.1266666666666,52.11000000000001,0.03174603174603174,-0.11627906976744186,-0.3061113696292849,0.062189054726368154,-0.26989146779882117,-0.05938628158844771,-0.014765596160944966
E02000677,Lewisham 025,64,2509950.0,9300.0,20409.05,83.035,0.046875,57.333333333333336,1973616.6666666667,9533.333333333334,13961.366666666667,77.15166666666667,0.0,-0.10416666666666667,-0.21368287548888756,0.025089605734767026,-0.31592275648956386,-0.0708536560887978,-0.046875
E02000678,Lewisham 026,16,184000.0,8550.0,1352.83,69.945,0.0,17.0,188900.0,8733.333333333334,1368.5633333333333,67.0,0.019607843137254898,0.0625,0.026630434782608698,0.021442495126705652,0.011629941185022028,-0.042104510686968244,0.019607843137254898
E02000679,Lewisham 027,56,589550.0,7100.0,5099.18,55.0,0.0714285714285714,52.333333333333336,511383.3333333333,8366.666666666666,3549.1066666666666,52.73333333333333,0.011695906432748532,-0.06547619047619048,-0.13258700138523732,0.1784037558685446,-0.30398482370368046,-0.04121212121212119,-0.05973266499582286
E02000680,Lewisham 028,73,645050.0,6800.0,5896.29,69.6,0.0273972602739726,76.33333333333333,686006.6666666666,7066.666666666667,6324.306666666666,71.38666666666667,0.021758942811574367,0.045662100456621,0.0634937860114203,0.0392156862745098,0.07259084384700663,0.025670498084291324,-0.0056383174623982355
E02000681,Lewisham 029,90,9088300.0,10750.0,42203.57,71.95,0.1444444444444444,90.0,7456516.666666667,11416.666666666666,68303.88333333335,87.13333333333333,0.0668660022148394,-2.3129646346357427e-18,-0.17954769685566427,0.06201550387596899,0.6184385191426539,0.21102617558489686,-0.077578442229605
E02000682,Lewisham 030,18,304950.0,9800.0,2623.42,68.22999999999999,0.1111111111111111,18.0,308266.6666666667,10216.666666666666,2652.59,78.74,0.0,0.0,0.010876099907088594,0.04251700680272109,0.011119073575714114,0.15403781327861654,-0.1111111111111111
E02000683,Lewisham 031,26,187825.0,6750.0,1538.5,53.475,0.0384615384615384,26.0,196875.0,7283.333333333333,1538.5,53.475,0.0,0.0,0.0481831492080394,0.07901234567901234,0.0,0.0,-0.0384615384615384
E02000685,Lewisham 033,66,902975.0,12250.0,6585.32,90.13,0.0454545454545454,69.0,918491.6666666666,12916.666666666666,7168.889999999999,96.45333333333333,0.019136344421682366,0.04545454545454545,0.017183938278099248,0.05442176870748299,0.08861680222069694,0.0701579200414217,-0.02631820103286303
E02000686,Lewisham 034,21,1310850.0,7800.0,7634.52,80.36,0.0,20.666666666666668,570043.3333333334,7883.333333333333,5323.586666666667,75.205,0.0,-0.015873015873015872,-0.5651345818870707,0.010683760683760682,-0.3026953015164455,-0.06414883026381286,0.0
